name,slug,homepage,version,active_installs,path
"Simple Google reCAPTCHA",simple-google-recaptcha,,3.9,60000,plugins/zip/3/simple-google-recaptcha/simple-google-recaptcha.zip
"WP 404 Auto Redirect to Similar Post",wp-404-auto-redirect-to-similar-post,,1.0.3,60000,plugins/zip/68/wp-404-auto-redirect-to-similar-post/wp-404-auto-redirect-to-similar-post.zip
"Enhanced Text Widget",enhanced-text-widget,http://wordpress.org/plugins/enhanced-text-widget/,1.5.2,60000,plugins/zip/70/enhanced-text-widget/enhanced-text-widget.zip
"Custom Field Template",custom-field-template,https://wpgogo.com/development/custom-field-template.html,2.5.6,60000,plugins/zip/80/custom-field-template/custom-field-template.zip
"Visual Form Builder",visual-form-builder,https://wordpress.org/plugins/visual-form-builder/,3.0.7,60000,plugins/zip/53/visual-form-builder/visual-form-builder.zip
"WP Video Lightbox",wp-video-lightbox,https://www.tipsandtricks-hq.com/?p=2700,1.9.4,60000,plugins/zip/18/wp-video-lightbox/wp-video-lightbox.zip
"Printful Integration for WooCommerce",printful-shipping-for-woocommerce,https://wordpress.org/plugins/printful-shipping-for-woocommerce/,2.1.30,60000,plugins/zip/24/printful-shipping-for-woocommerce/printful-shipping-for-woocommerce.zip
"WordPress Online Booking and Scheduling Plugin – Bookly",bookly-responsive-appointment-booking-tool,https://www.booking-wp-plugin.com/?utm_source=bookly_admin&utm_medium=plugins_page&utm_campaign=plugins_page,20.7,60000,plugins/zip/74/bookly-responsive-appointment-booking-tool/bookly-responsive-appointment-booking-tool.zip
"SearchWP Live Ajax Search",searchwp-live-ajax-search,https://searchwp.com/,1.6.2,60000,plugins/zip/17/searchwp-live-ajax-search/searchwp-live-ajax-search.zip
"Timthumb Vulnerability Scanner",timthumb-vulnerability-scanner,http://codegarage.com/blog/plugins/timthumb-vulnerability-scanner,1.54,60000,plugins/zip/80/timthumb-vulnerability-scanner/timthumb-vulnerability-scanner.zip
"WP Logo Showcase Responsive Slider and Carousel",wp-logo-showcase-responsive-slider-slider,https://www.essentialplugin.com/wordpress-plugin/wp-logo-showcase-responsive-slider/,3.1.2,60000,plugins/zip/4/wp-logo-showcase-responsive-slider-slider/wp-logo-showcase-responsive-slider-slider.zip
"Claudio Sanches &#8211; PagSeguro for WooCommerce",woocommerce-pagseguro,https://github.com/claudiosanches/woocommerce-pagseguro,2.14.0,60000,plugins/zip/0/woocommerce-pagseguro/woocommerce-pagseguro.zip
"FameTheme Demo Importer",famethemes-demo-importer,https://github.com/FameThemes/famethemes-demo-importer,1.1.2,60000,plugins/zip/26/famethemes-demo-importer/famethemes-demo-importer.zip
"Login Logo",login-logo,https://txfx.net/wordpress-plugins/login-logo/,0.10.0,60000,plugins/zip/36/login-logo/login-logo.zip
"Stackable &#8211; Page Builder Gutenberg Blocks",stackable-ultimate-gutenberg-blocks,https://wpstackable.com,3.2.0,60000,plugins/zip/30/stackable-ultimate-gutenberg-blocks/stackable-ultimate-gutenberg-blocks.zip
"WPFront User Role Editor",wpfront-user-role-editor,http://wpfront.com/user-role-editor-pro/,3.2.1.11184,60000,plugins/zip/14/wpfront-user-role-editor/wpfront-user-role-editor.zip
"WPFront Notification Bar",wpfront-notification-bar,http://wpfront.com/notification-bar-pro/,3.2.0,60000,plugins/zip/11/wpfront-notification-bar/wpfront-notification-bar.zip
"Asesor de Cookies RGPD para normativa europea",asesor-cookies-para-la-ley-en-espana,https://webartesanal.com,0.31,60000,plugins/zip/74/asesor-cookies-para-la-ley-en-espana/asesor-cookies-para-la-ley-en-espana.zip
"wpDataTables &#8211; Tables &amp; Table Charts",wpdatatables,https://wpdatatables.com,2.1.28,60000,plugins/zip/47/wpdatatables/wpdatatables.zip
"Stop Spammers Security | Block Spam Users, Comments, Forms",stop-spammer-registrations-plugin,https://stopspammers.io/,2022,60000,plugins/zip/32/stop-spammer-registrations-plugin/stop-spammer-registrations-plugin.zip
"Permalink Manager Lite",permalink-manager,https://permalinkmanager.pro?utm_source=plugin,2.2.17,60000,plugins/zip/71/permalink-manager/permalink-manager.zip
"YITH WooCommerce Product Gallery &amp; Image Zoom",yith-woocommerce-zoom-magnifier,https://yithemes.com/themes/plugins/yith-woocommerce-zoom-magnifier/,2.8.0,60000,plugins/zip/52/yith-woocommerce-zoom-magnifier/yith-woocommerce-zoom-magnifier.zip
"Chat Button by GetButton.io",whatshelp-chat-button,,1.8.4,60000,plugins/zip/35/whatshelp-chat-button/whatshelp-chat-button.zip
"WooCommerce Conversion Tracking",woocommerce-conversion-tracking,https://wedevs.com/woocommerce-conversion-tracking/,2.0.9,60000,plugins/zip/72/woocommerce-conversion-tracking/woocommerce-conversion-tracking.zip
"What The File",what-the-file,http://www.barrykooij.com/what-the-file/,1.5.4,60000,plugins/zip/84/what-the-file/what-the-file.zip
"Spice Box",spicebox,,2.0,60000,plugins/zip/84/spicebox/spicebox.zip
"WP Lightbox 2",wp-lightbox-2,http://wpdevart.com/wordpress-lightbox-plugin,3.0.6.5,60000,plugins/zip/82/wp-lightbox-2/wp-lightbox-2.zip
"BJ Lazy Load",bj-lazy-load,https://wordpress.org/plugins/bj-lazy-load/,1.0.9,60000,plugins/zip/66/bj-lazy-load/bj-lazy-load.zip
"Cryout Serious Theme Settings",cryout-theme-settings,https://www.cryoutcreations.eu/wordpress-plugins/serious-theme-settings,0.5.14,60000,plugins/zip/33/cryout-theme-settings/cryout-theme-settings.zip
"WP Responsive Menu",wp-responsive-menu,http://magnigenie.com/wp-responsive-menu-mobile-menu-plugin-wordpress?utm_source=wp-plugins&utm_campaign=plugin-uri&utm_medium=wp-dash,3.1.7.2,60000,plugins/zip/5/wp-responsive-menu/wp-responsive-menu.zip
"YITH WooCommerce Catalog Mode",yith-woocommerce-catalog-mode,https://yithemes.com/themes/plugins/yith-woocommerce-catalog-mode/,2.9.0,60000,plugins/zip/7/yith-woocommerce-catalog-mode/yith-woocommerce-catalog-mode.zip
"SEO Ultimate",seo-ultimate,http://www.seodesignsolutions.com/wordpress-seo/,7.6.5.9,60000,plugins/zip/78/seo-ultimate/seo-ultimate.zip
"Calculated Fields Form",calculated-fields-form,https://cff.dwbooster.com,1.1.78,60000,plugins/zip/2/calculated-fields-form/calculated-fields-form.zip
"Visual Portfolio, Photo Gallery &amp; Posts Grid",visual-portfolio,,2.15.6,60000,plugins/zip/63/visual-portfolio/visual-portfolio.zip
"Import Export WordPress Users and WooCommerce Customers",users-customers-import-export-for-wp-woocommerce,https://wordpress.org/plugins/users-customers-import-export-for-wp-woocommerce/,2.2.8,60000,plugins/zip/83/users-customers-import-export-for-wp-woocommerce/users-customers-import-export-for-wp-woocommerce.zip
"Shield Security &#8211; Scanners, Security Hardening, Brute Force Protection &amp; Firewall",wp-simple-firewall,https://shsec.io/2f,14.1.7,60000,plugins/zip/61/wp-simple-firewall/wp-simple-firewall.zip
"Mega Addons For WPBakery Page Builder",mega-addons-for-visual-composer,https://addons.topdigitaltrends.net/,4.2.7,60000,plugins/zip/59/mega-addons-for-visual-composer/mega-addons-for-visual-composer.zip
"Analytify &#8211; Google Analytics Dashboard For WordPress",wp-analytify,https://analytify.io/details,4.1.7,60000,plugins/zip/19/wp-analytify/wp-analytify.zip
"BlossomThemes Toolkit",blossomthemes-toolkit,https://wordpress.org/plugins/blossomthemes-toolkit/,2.2.2,60000,plugins/zip/88/blossomthemes-toolkit/blossomthemes-toolkit.zip
"WP Page Widget",wp-page-widget,http://www.codeandmore.com/products/wordpress-plugins/wp-page-widget/,3.9,60000,plugins/zip/62/wp-page-widget/wp-page-widget.zip
"Disable Google Fonts",disable-google-fonts,https://milandinic.com/wordpress/plugins/disable-google-fonts/,2.0,60000,plugins/zip/62/disable-google-fonts/disable-google-fonts.zip
"My Custom Functions",my-custom-functions,https://github.com/ArthurGareginyan/my-custom-functions,4.51,60000,plugins/zip/42/my-custom-functions/my-custom-functions.zip
"WordPress Backup and Migrate Plugin &#8211; Backup Guard",backup,https://backup-guard.com/products/backup-wordpress,1.6.8.5,60000,plugins/zip/69/backup/backup.zip
"The Plus Addons for Elementor",the-plus-addons-for-elementor-page-builder,https://theplusaddons.com/,5.0.8,60000,plugins/zip/23/the-plus-addons-for-elementor-page-builder/the-plus-addons-for-elementor-page-builder.zip
"Lightweight Social Icons",lightweight-social-icons,http://generatepress.com/lightweight-social-icons,1.1,60000,plugins/zip/35/lightweight-social-icons/lightweight-social-icons.zip
"Razorpay for WooCommerce",woo-razorpay,https://razorpay.com,3.2.0,60000,plugins/zip/8/woo-razorpay/woo-razorpay.zip
"WP Database Backup",wp-database-backup,http://www.wpseeds.com/documentation/docs/wp-database-backup,5.8.3,60000,plugins/zip/72/wp-database-backup/wp-database-backup.zip
"Post Grid",post-grid,https://www.pickplugins.com/item/post-grid-create-awesome-grid-from-any-post-type-for-wordpress/,2.1.22,60000,plugins/zip/3/post-grid/post-grid.zip
"JWT Authentication for WP REST API",jwt-authentication-for-wp-rest-api,https://enriquechavez.co,1.2.6,60000,plugins/zip/63/jwt-authentication-for-wp-rest-api/jwt-authentication-for-wp-rest-api.zip
"Contact Form 7 Image Captcha",contact-form-7-image-captcha,https://wordpress.org/plugins/contact-form-7-image-captcha/,3.2.5,60000,plugins/zip/77/contact-form-7-image-captcha/contact-form-7-image-captcha.zip
"Snazzy Maps",snazzy-maps,https://snazzymaps.com/plugins,1.4.0,60000,plugins/zip/65/snazzy-maps/snazzy-maps.zip
"MapPress Maps for WordPress",mappress-google-maps-for-wordpress,https://www.mappresspro.com,2.74.3,60000,plugins/zip/61/mappress-google-maps-for-wordpress/mappress-google-maps-for-wordpress.zip
"Schema",schema,https://schema.press,1.7.9.4,60000,plugins/zip/48/schema/schema.zip
"WP-Matomo Integration (WP-Piwik)",wp-piwik,http://wordpress.org/extend/plugins/wp-piwik/,1.0.27,60000,plugins/zip/53/wp-piwik/wp-piwik.zip
"Side Cart Woocommerce (Ajax)",side-cart-woocommerce,http://xootix.com/side-cart-woocommerce,2.1,60000,plugins/zip/9/side-cart-woocommerce/side-cart-woocommerce.zip
"AJAX Thumbnail Rebuild",ajax-thumbnail-rebuild,https://wordpress.org/plugins/ajax-thumbnail-rebuild/,1.13,60000,plugins/zip/30/ajax-thumbnail-rebuild/ajax-thumbnail-rebuild.zip
"WOOCS &#8211; Currency Switcher for WooCommerce. Professional and Free multi currency plugin &#8211; Pay in selected currency",woocommerce-currency-switcher,https://currency-switcher.com/,1.3.7.5,60000,plugins/zip/2/woocommerce-currency-switcher/woocommerce-currency-switcher.zip
"iThemes Sync",ithemes-sync,http://ithemes.com/sync,2.1.10,60000,plugins/zip/11/ithemes-sync/ithemes-sync.zip
"Shortcode in Menus",shortcode-in-menus,http://wordpress.org/plugins/shortcode-in-menus/,3.5.1,60000,plugins/zip/26/shortcode-in-menus/shortcode-in-menus.zip
"WP RSS Aggregator – News Feeds, Autoblogging, Youtube Video Feeds and More",wp-rss-aggregator,https://www.wprssaggregator.com/#utm_source=wpadmin&utm_medium=plugin&utm_campaign=wpraplugin,4.20,60000,plugins/zip/59/wp-rss-aggregator/wp-rss-aggregator.zip
"Duplicate Post",copy-delete-posts,https://copy-delete-posts.com,1.2.8,60000,plugins/zip/43/copy-delete-posts/copy-delete-posts.zip
"Booking Calendar",booking,https://wpbookingcalendar.com/demo/,9.1,60000,plugins/zip/15/booking/booking.zip
"User Profile Picture",metronet-profile-picture,http://wordpress.org/plugins/metronet-profile-picture/,2.6.0,60000,plugins/zip/10/metronet-profile-picture/metronet-profile-picture.zip
"Hide Page And Post Title",hide-page-and-post-title,https://profiles.wordpress.org/arjunthakur#content-plugins/,1.5.6,60000,plugins/zip/9/hide-page-and-post-title/hide-page-and-post-title.zip
"WP-PostRatings",wp-postratings,https://lesterchan.net/portfolio/programming/php/,1.89,60000,plugins/zip/78/wp-postratings/wp-postratings.zip
"WP Social Bookmarking Light",wp-social-bookmarking-light,https://github.com/utahta/WP-Social-Bookmarking-Light,2.0.7,60000,plugins/zip/32/wp-social-bookmarking-light/wp-social-bookmarking-light.zip
"Maps Widget for Google Maps",google-maps-widget,https://www.gmapswidget.com/,4.22,60000,plugins/zip/88/google-maps-widget/google-maps-widget.zip
"Stream",stream,https://xwp.co/work/stream/,3.9.0,60000,plugins/zip/3/stream/stream.zip
"Email Log",email-log,https://wpemaillog.com,2.4.8,60000,plugins/zip/29/email-log/email-log.zip
"Rara One Click Demo Import",rara-one-click-demo-import,https://wordpress.org/plugins/rara-one-click-demo-import/,1.2.9,50000,plugins/zip/35/rara-one-click-demo-import/rara-one-click-demo-import.zip
"Spider Blocker",spiderblocker,,1.3.1,50000,plugins/zip/11/spiderblocker/spiderblocker.zip
"Advanced WordPress Reset",advanced-wp-reset,http://sigmaplugin.com/downloads/advanced-wordpress-reset,1.5,50000,plugins/zip/32/advanced-wp-reset/advanced-wp-reset.zip
"Forget About Shortcode Buttons",forget-about-shortcode-buttons,http://www.designsandcode.com/wordpress-plugins/forget-about-shortcode-buttons-plugin/,2.1.2,50000,plugins/zip/8/forget-about-shortcode-buttons/forget-about-shortcode-buttons.zip
"WP Add Mime Types",wp-add-mime-types,,3.0.0,50000,plugins/zip/43/wp-add-mime-types/wp-add-mime-types.zip
"Starbox &#8211; the Author Box for Humans",starbox,,3.4.4,50000,plugins/zip/22/starbox/starbox.zip
"Google Doc Embedder",google-document-embedder,https://wordpress.org/plugins/google-document-embedder/,2.6.4,50000,plugins/zip/79/google-document-embedder/google-document-embedder.zip
"WP Encryption &#8211; One Click Free SSL Certificate &amp; SSL / HTTPS Redirect to fix Insecure Content",wp-letsencrypt-ssl,https://wpencryption.com,5.7.13,50000,plugins/zip/64/wp-letsencrypt-ssl/wp-letsencrypt-ssl.zip
"Custom Field Suite",custom-field-suite,,2.6.2,50000,plugins/zip/76/custom-field-suite/custom-field-suite.zip
"QQWorld Auto Save Images",qqworld-auto-save-images,https://wordpress.org/plugins/qqworld-auto-save-images/,1.9.8,50000,plugins/zip/29/qqworld-auto-save-images/qqworld-auto-save-images.zip
"Simple Banner",simple-banner,https://github.com/rpetersen29/simple-banner,2.11.0,50000,plugins/zip/23/simple-banner/simple-banner.zip
"BlossomThemes Social Feed",blossomthemes-instagram-feed,https://wordpress.org/plugins/blossomthemes-instagram-feed,2.0.3,50000,plugins/zip/87/blossomthemes-instagram-feed/blossomthemes-instagram-feed.zip
"Prime Slider &#8211; Addons For Elementor",bdthemes-prime-slider-lite,https://primeslider.pro/,2.9.1,50000,plugins/zip/48/bdthemes-prime-slider-lite/bdthemes-prime-slider-lite.zip
"BulletProof Security",bulletproof-security,https://forum.ait-pro.com/read-me-first/,6.0,50000,plugins/zip/17/bulletproof-security/bulletproof-security.zip
"Timber",timber-library,https://upstatement.com/timber,1.19.1,50000,plugins/zip/58/timber-library/timber-library.zip
"WordPress Social Login",wordpress-social-login,http://miled.github.io/wordpress-social-login/,3.0.4,50000,plugins/zip/22/wordpress-social-login/wordpress-social-login.zip
"Print Invoice &amp; Delivery Notes for WooCommerce",woocommerce-delivery-notes,https://www.tychesoftwares.com/,4.6.5,50000,plugins/zip/29/woocommerce-delivery-notes/woocommerce-delivery-notes.zip
"Lazy Load",lazy-load,,0.6.1,50000,plugins/zip/60/lazy-load/lazy-load.zip
"Quick Featured Images",quick-featured-images,http://wordpress.org/plugins/quick-featured-images,13.6.0,50000,plugins/zip/60/quick-featured-images/quick-featured-images.zip
"VaultPress",vaultpress,http://vaultpress.com/?utm_source=plugin-uri&amp;utm_medium=plugin-description&amp;utm_campaign=1.0,2.2.1,50000,plugins/zip/87/vaultpress/vaultpress.zip
"Essential Content Types",essential-content-types,https://catchplugins.com/plugins/essential-content-types/,2.0,50000,plugins/zip/53/essential-content-types/essential-content-types.zip
"Video Thumbnails",video-thumbnails,https://refactored.co/plugins/video-thumbnails,2.12.3,50000,plugins/zip/12/video-thumbnails/video-thumbnails.zip
"Event Tickets and Registration",event-tickets,https://evnt.is/1acb,5.3.2,50000,plugins/zip/10/event-tickets/event-tickets.zip
"LearnPress &#8211; Course Review",learnpress-course-review,http://thimpress.com/learnpress,4.0.2,50000,plugins/zip/29/learnpress-course-review/learnpress-course-review.zip
"VOD Infomaniak",vod-infomaniak,http://wordpress.org/extend/plugins/vod-infomaniak/,1.4.4,50000,plugins/zip/50/vod-infomaniak/vod-infomaniak.zip
"WP Table Builder &#8211; WordPress Table Plugin",wp-table-builder,https://wptablebuilder.com/,1.3.17,50000,plugins/zip/42/wp-table-builder/wp-table-builder.zip
"Advanced Responsive Video Embedder (Rumble, YouTube, Vimeo, HTML5 Video &#8230;)",advanced-responsive-video-embedder,https://nextgenthemes.com/plugins/arve-pro/,9.7.5,50000,plugins/zip/37/advanced-responsive-video-embedder/advanced-responsive-video-embedder.zip
"Carousel, Slider, Gallery by WP Carousel &#8211; Image Carousel &amp; Photo Gallery, Post Carousel &amp; Post Grid, Product Carousel &amp; Product Grid for WooCommerce",wp-carousel-free,https://shapedplugin.com/plugin/wordpress-carousel-pro/?ref=1,2.4.4,50000,plugins/zip/57/wp-carousel-free/wp-carousel-free.zip
"Getwid &#8211; Gutenberg Blocks",getwid,https://motopress.com/products/getwid/,1.7.9,50000,plugins/zip/1/getwid/getwid.zip
"Virtual Robots.txt",pc-robotstxt,http://infolific.com/technology/software-worth-using/robots-txt-plugin-for-wordpress,1.10,50000,plugins/zip/33/pc-robotstxt/pc-robotstxt.zip
"Comet Cache",comet-cache,https://cometcache.com,170220,50000,plugins/zip/37/comet-cache/comet-cache.zip
"Social Media Feather | social media sharing",social-media-feather,https://sharethis.com/platform/wordpress-social-media-feather/,2.1.1,50000,plugins/zip/26/social-media-feather/social-media-feather.zip
"OoohBoi Steroids for Elementor",ooohboi-steroids-for-elementor,,1.9.0,50000,plugins/zip/53/ooohboi-steroids-for-elementor/ooohboi-steroids-for-elementor.zip
